benchmark,solver,configuration,configuration id,status,result,wallclock time,cpu time,
TRS_Standard/Transformed_CSR_04/PEANO_complete_noand_GM.xml,ttt2-1.19,ttt2,325890,complete,YES,122.81,34.12,
TRS_Standard/Transformed_CSR_04/PEANO_complete_noand_GM.xml,Wanda 2.1c,default,326231,complete,YES,8.60,8.60,
TRS_Standard/Transformed_CSR_04/Ex15_Luc06_L.xml,NTI,default,325861,complete,NO,0.17,0.14,
TRS_Standard/Transformed_CSR_04/Ex15_Luc06_L.xml,AProVE,standard,302124,complete,NO,7.64,2.75,
TRS_Standard/Transformed_CSR_04/Ex15_Luc06_L.xml,muterm 6.0.3,default,326595,complete,NO,20.02,20.04,
TRS_Standard/Transformed_CSR_04/Ex15_Luc06_L.xml,NaTT,Default,228408,complete,NO,0.01,0.01,
TRS_Standard/Transformed_CSR_04/Ex15_Luc06_L.xml,ttt2-1.19,ttt2,325890,complete,NO,0.36,0.36,
TRS_Standard/Transformed_CSR_04/Ex15_Luc06_L.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.01,0.01,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nosorts_L.xml,NTI,default,325861,complete,NO,0.15,0.14,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nosorts_L.xml,AProVE,standard,302124,complete,NO,3.14,1.56,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nosorts_L.xml,muterm 6.0.3,default,326595,complete,NO,0.01,0.01,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nosorts_L.xml,NaTT,Default,228408,complete,NO,0.01,0.01,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nosorts_L.xml,ttt2-1.19,ttt2,325890,complete,NO,0.36,0.36,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nosorts_L.xml,Wanda 2.1c,default,326231,complete,NO,0.01,0.01,
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_complete_FR.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_complete_FR.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_complete_FR.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_complete_FR.xml,NaTT,Default,228408,complete,MAYBE,17.44,16.48,
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_complete_FR.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,417.08,109.57,
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_complete_FR.xml,Wanda 2.1c,default,326231,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex2_Luc02a_L.xml,NTI,default,325861,complete,MAYBE,0.18,0.15,
TRS_Standard/Transformed_CSR_04/Ex2_Luc02a_L.xml,AProVE,standard,302124,complete,YES,3.72,1.90,
TRS_Standard/Transformed_CSR_04/Ex2_Luc02a_L.xml,muterm 6.0.3,default,326595,complete,YES,0.01,0.01,
TRS_Standard/Transformed_CSR_04/Ex2_Luc02a_L.xml,NaTT,Default,228408,complete,YES,0.02,0.03,
TRS_Standard/Transformed_CSR_04/Ex2_Luc02a_L.xml,ttt2-1.19,ttt2,325890,complete,YES,1.19,0.61,
TRS_Standard/Transformed_CSR_04/Ex2_Luc02a_L.xml,Wanda 2.1c,default,326231,complete,YES,0.27,0.27,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_complete_Z.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_complete_Z.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_complete_Z.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_complete_Z.xml,NaTT,Default,228408,complete,MAYBE,16.04,16.01,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_complete_Z.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,404.82,109.47,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_complete_Z.xml,Wanda 2.1c,default,326231,complete,MAYBE,86.63,86.66,
TRS_Standard/Transformed_CSR_04/Ex1_GM03_FR.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex1_GM03_FR.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex1_GM03_FR.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex1_GM03_FR.xml,NaTT,Default,228408,complete,MAYBE,0.07,0.40,
TRS_Standard/Transformed_CSR_04/Ex1_GM03_FR.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.73,99.39,
TRS_Standard/Transformed_CSR_04/Ex1_GM03_FR.xml,Wanda 2.1c,default,326231,complete,MAYBE,2.15,2.19,
TRS_Standard/Transformed_CSR_04/Ex23_Luc06_Z.xml,NTI,default,325861,complete,MAYBE,0.16,0.16,
TRS_Standard/Transformed_CSR_04/Ex23_Luc06_Z.xml,AProVE,standard,302124,complete,YES,3.24,1.58,
TRS_Standard/Transformed_CSR_04/Ex23_Luc06_Z.xml,muterm 6.0.3,default,326595,complete,YES,0.01,0.01,
TRS_Standard/Transformed_CSR_04/Ex23_Luc06_Z.xml,NaTT,Default,228408,complete,YES,0.01,0.01,
TRS_Standard/Transformed_CSR_04/Ex23_Luc06_Z.xml,ttt2-1.19,ttt2,325890,complete,YES,0.58,0.44,
TRS_Standard/Transformed_CSR_04/Ex23_Luc06_Z.xml,Wanda 2.1c,default,326231,complete,YES,0.04,0.04,
TRS_Standard/Transformed_CSR_04/PALINDROME_complete-noand_Z.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/PALINDROME_complete-noand_Z.xml,AProVE,standard,302124,complete,YES,5.89,2.49,
TRS_Standard/Transformed_CSR_04/PALINDROME_complete-noand_Z.xml,muterm 6.0.3,default,326595,complete,YES,1.21,1.41,
TRS_Standard/Transformed_CSR_04/PALINDROME_complete-noand_Z.xml,NaTT,Default,228408,complete,YES,0.09,0.28,
TRS_Standard/Transformed_CSR_04/PALINDROME_complete-noand_Z.xml,ttt2-1.19,ttt2,325890,complete,YES,66.5,17.81,
TRS_Standard/Transformed_CSR_04/PALINDROME_complete-noand_Z.xml,Wanda 2.1c,default,326231,complete,YES,7.64,7.64,
TRS_Standard/Transformed_CSR_04/PEANO_complete-noand_L.xml,NTI,default,325861,complete,NO,0.18,0.14,
TRS_Standard/Transformed_CSR_04/PEANO_complete-noand_L.xml,AProVE,standard,302124,complete,NO,3.07,1.55,
TRS_Standard/Transformed_CSR_04/PEANO_complete-noand_L.xml,muterm 6.0.3,default,326595,complete,NO,0.02,0.02,
TRS_Standard/Transformed_CSR_04/PEANO_complete-noand_L.xml,NaTT,Default,228408,complete,NO,0.01,0.02,
TRS_Standard/Transformed_CSR_04/PEANO_complete-noand_L.xml,ttt2-1.19,ttt2,325890,complete,NO,0.37,0.37,
TRS_Standard/Transformed_CSR_04/PEANO_complete-noand_L.xml,Wanda 2.1c,default,326231,complete,NO,0.01,0.02,
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_nokinds_C.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_nokinds_C.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_nokinds_C.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_nokinds_C.xml,NaTT,Default,228408,complete,MAYBE,23.03,21.99,
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_nokinds_C.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,418.63,109.59,
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_nokinds_C.xml,Wanda 2.1c,default,326231,complete,MAYBE,28.22,28.33,
TRS_Standard/Transformed_CSR_04/Ex5_7_Luc97_GM.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex5_7_Luc97_GM.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex5_7_Luc97_GM.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex5_7_Luc97_GM.xml,NaTT,Default,228408,complete,YES,3.6,3.90,
TRS_Standard/Transformed_CSR_04/Ex5_7_Luc97_GM.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,263.43,99.41,
TRS_Standard/Transformed_CSR_04/Ex5_7_Luc97_GM.xml,Wanda 2.1c,default,326231,complete,MAYBE,3.36,3.36,
TRS_Standard/Transformed_CSR_04/Ex5_DLMMU04_C.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex5_DLMMU04_C.xml,AProVE,standard,302124,complete,YES,4.25,1.91,
TRS_Standard/Transformed_CSR_04/Ex5_DLMMU04_C.xml,muterm 6.0.3,default,326595,complete,YES,2.05,2.08,
TRS_Standard/Transformed_CSR_04/Ex5_DLMMU04_C.xml,NaTT,Default,228408,complete,YES,0.96,1.00,
TRS_Standard/Transformed_CSR_04/Ex5_DLMMU04_C.xml,ttt2-1.19,ttt2,325890,complete,YES,73.83,22.04,
TRS_Standard/Transformed_CSR_04/Ex5_DLMMU04_C.xml,Wanda 2.1c,default,326231,complete,YES,4.06,4.07,
TRS_Standard/Transformed_CSR_04/ExIntrod_GM04_Z.xml,NTI,default,325861,complete,NO,0.72,0.30,
TRS_Standard/Transformed_CSR_04/ExIntrod_GM04_Z.xml,AProVE,standard,302124,complete,NO,22.82,9.39,
TRS_Standard/Transformed_CSR_04/ExIntrod_GM04_Z.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/ExIntrod_GM04_Z.xml,NaTT,Default,228408,complete,NO,0.08,0.43,
TRS_Standard/Transformed_CSR_04/ExIntrod_GM04_Z.xml,ttt2-1.19,ttt2,325890,complete,NO,16.55,6.02,
TRS_Standard/Transformed_CSR_04/ExIntrod_GM04_Z.xml,Wanda 2.1c,default,326231,complete,MAYBE,1.16,1.17,
TRS_Standard/Transformed_CSR_04/Ex24_GM04_Z.xml,NTI,default,325861,complete,NO,0.74,0.31,
TRS_Standard/Transformed_CSR_04/Ex24_GM04_Z.xml,AProVE,standard,302124,complete,NO,24.99,13.11,
TRS_Standard/Transformed_CSR_04/Ex24_GM04_Z.xml,muterm 6.0.3,default,326595,complete,MAYBE,20.16,20.18,
TRS_Standard/Transformed_CSR_04/Ex24_GM04_Z.xml,NaTT,Default,228408,complete,MAYBE,0.03,0.08,
TRS_Standard/Transformed_CSR_04/Ex24_GM04_Z.xml,ttt2-1.19,ttt2,325890,complete,NO,4.71,1.52,
TRS_Standard/Transformed_CSR_04/Ex24_GM04_Z.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.21,0.21,
TRS_Standard/Transformed_CSR_04/PALINDROME_nosorts_iGM.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/PALINDROME_nosorts_iGM.xml,AProVE,standard,302124,complete,YES,5.29,2.23,
TRS_Standard/Transformed_CSR_04/PALINDROME_nosorts_iGM.xml,muterm 6.0.3,default,326595,complete,YES,0.19,0.18,
TRS_Standard/Transformed_CSR_04/PALINDROME_nosorts_iGM.xml,NaTT,Default,228408,complete,YES,0.02,0.07,
TRS_Standard/Transformed_CSR_04/PALINDROME_nosorts_iGM.xml,ttt2-1.19,ttt2,325890,complete,YES,2.43,0.93,
TRS_Standard/Transformed_CSR_04/PALINDROME_nosorts_iGM.xml,Wanda 2.1c,default,326231,complete,YES,0.61,0.63,
TRS_Standard/Transformed_CSR_04/PEANO_nokinds_noand_C.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/PEANO_nokinds_noand_C.xml,AProVE,standard,302124,complete,YES,4.20,2.85,
TRS_Standard/Transformed_CSR_04/PEANO_nokinds_noand_C.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/PEANO_nokinds_noand_C.xml,NaTT,Default,228408,complete,MAYBE,3.45,3.31,
TRS_Standard/Transformed_CSR_04/PEANO_nokinds_noand_C.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,317.83,109.50,
TRS_Standard/Transformed_CSR_04/PEANO_nokinds_noand_C.xml,Wanda 2.1c,default,326231,complete,MAYBE,3.67,3.68,
TRS_Standard/Transformed_CSR_04/OvConsOS_nokinds_Z.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/OvConsOS_nokinds_Z.xml,AProVE,standard,302124,complete,NO,288.89,74.55,
TRS_Standard/Transformed_CSR_04/OvConsOS_nokinds_Z.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/OvConsOS_nokinds_Z.xml,NaTT,Default,228408,complete,MAYBE,34.18,34.12,
TRS_Standard/Transformed_CSR_04/OvConsOS_nokinds_Z.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,283.00,99.41,
TRS_Standard/Transformed_CSR_04/OvConsOS_nokinds_Z.xml,Wanda 2.1c,default,326231,complete,MAYBE,16.41,16.44,
TRS_Standard/Transformed_CSR_04/Ex5_Zan97_L.xml,NTI,default,325861,complete,NO,0.15,0.13,
TRS_Standard/Transformed_CSR_04/Ex5_Zan97_L.xml,AProVE,standard,302124,complete,NO,3.05,1.50,
TRS_Standard/Transformed_CSR_04/Ex5_Zan97_L.xml,muterm 6.0.3,default,326595,complete,NO,0.01,0.01,
TRS_Standard/Transformed_CSR_04/Ex5_Zan97_L.xml,NaTT,Default,228408,complete,NO,0.01,0.00,
TRS_Standard/Transformed_CSR_04/Ex5_Zan97_L.xml,ttt2-1.19,ttt2,325890,complete,NO,0.36,0.36,
TRS_Standard/Transformed_CSR_04/Ex5_Zan97_L.xml,Wanda 2.1c,default,326231,complete,NO,0.01,0.01,
TRS_Standard/Transformed_CSR_04/Ex6_Luc98_L.xml,NTI,default,325861,complete,MAYBE,0.16,0.15,
TRS_Standard/Transformed_CSR_04/Ex6_Luc98_L.xml,AProVE,standard,302124,complete,YES,3.49,2.88,
TRS_Standard/Transformed_CSR_04/Ex6_Luc98_L.xml,muterm 6.0.3,default,326595,complete,YES,0.01,0.01,
TRS_Standard/Transformed_CSR_04/Ex6_Luc98_L.xml,NaTT,Default,228408,complete,YES,0.01,0.01,
TRS_Standard/Transformed_CSR_04/Ex6_Luc98_L.xml,ttt2-1.19,ttt2,325890,complete,YES,0.57,0.43,
TRS_Standard/Transformed_CSR_04/Ex6_Luc98_L.xml,Wanda 2.1c,default,326231,complete,YES,0.02,0.02,
TRS_Standard/Transformed_CSR_04/OvConsOS_nokinds_GM.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/OvConsOS_nokinds_GM.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/OvConsOS_nokinds_GM.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/OvConsOS_nokinds_GM.xml,NaTT,Default,228408,complete,MAYBE,9.84,9.77,
TRS_Standard/Transformed_CSR_04/OvConsOS_nokinds_GM.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,278.98,99.41,
TRS_Standard/Transformed_CSR_04/OvConsOS_nokinds_GM.xml,Wanda 2.1c,default,326231,complete,MAYBE,9.68,10.35,
TRS_Standard/Transformed_CSR_04/Ex1_Luc04b_L.xml,NTI,default,325861,complete,NO,0.16,0.15,
TRS_Standard/Transformed_CSR_04/Ex1_Luc04b_L.xml,AProVE,standard,302124,complete,NO,3.08,1.62,
TRS_Standard/Transformed_CSR_04/Ex1_Luc04b_L.xml,muterm 6.0.3,default,326595,complete,NO,0.01,0.02,
TRS_Standard/Transformed_CSR_04/Ex1_Luc04b_L.xml,NaTT,Default,228408,complete,NO,0.01,0.01,
TRS_Standard/Transformed_CSR_04/Ex1_Luc04b_L.xml,ttt2-1.19,ttt2,325890,complete,NO,0.36,0.36,
TRS_Standard/Transformed_CSR_04/Ex1_Luc04b_L.xml,Wanda 2.1c,default,326231,complete,NO,0.01,0.00,
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_complete_iGM.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_complete_iGM.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_complete_iGM.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_complete_iGM.xml,NaTT,Default,228408,complete,YES,33.49,29.16,
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_complete_iGM.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,417.70,109.77,
TRS_Standard/Transformed_CSR_04/LISTUTILITIES_complete_iGM.xml,Wanda 2.1c,default,326231,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex3_12_Luc96a_FR.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex3_12_Luc96a_FR.xml,AProVE,standard,302124,complete,YES,3.58,1.71,
TRS_Standard/Transformed_CSR_04/Ex3_12_Luc96a_FR.xml,muterm 6.0.3,default,326595,complete,YES,0.01,0.01,
TRS_Standard/Transformed_CSR_04/Ex3_12_Luc96a_FR.xml,NaTT,Default,228408,complete,YES,0.02,0.03,
TRS_Standard/Transformed_CSR_04/Ex3_12_Luc96a_FR.xml,ttt2-1.19,ttt2,325890,complete,YES,0.97,0.56,
TRS_Standard/Transformed_CSR_04/Ex3_12_Luc96a_FR.xml,Wanda 2.1c,default,326231,complete,YES,0.12,0.12,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nokinds_C.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nokinds_C.xml,AProVE,standard,302124,complete,YES,6.41,2.40,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nokinds_C.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nokinds_C.xml,NaTT,Default,228408,complete,MAYBE,3.01,2.93,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nokinds_C.xml,ttt2-1.19,ttt2,325890,complete,YES,47.04,13.09,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nokinds_C.xml,Wanda 2.1c,default,326231,complete,MAYBE,3.79,3.80,
TRS_Standard/Transformed_CSR_04/PALINDROME_complete-noand_FR.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/PALINDROME_complete-noand_FR.xml,AProVE,standard,302124,complete,YES,5.76,2.52,
TRS_Standard/Transformed_CSR_04/PALINDROME_complete-noand_FR.xml,muterm 6.0.3,default,326595,complete,YES,1.13,1.13,
TRS_Standard/Transformed_CSR_04/PALINDROME_complete-noand_FR.xml,NaTT,Default,228408,complete,YES,0.11,0.34,
TRS_Standard/Transformed_CSR_04/PALINDROME_complete-noand_FR.xml,ttt2-1.19,ttt2,325890,complete,YES,109.71,29.03,
TRS_Standard/Transformed_CSR_04/PALINDROME_complete-noand_FR.xml,Wanda 2.1c,default,326231,complete,YES,7.90,7.90,
TRS_Standard/Transformed_CSR_04/Ex1_GL02a_GM.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex1_GL02a_GM.xml,AProVE,standard,302124,complete,YES,4.04,1.83,
TRS_Standard/Transformed_CSR_04/Ex1_GL02a_GM.xml,muterm 6.0.3,default,326595,complete,YES,0.02,0.02,
TRS_Standard/Transformed_CSR_04/Ex1_GL02a_GM.xml,NaTT,Default,228408,complete,YES,0.02,0.04,
TRS_Standard/Transformed_CSR_04/Ex1_GL02a_GM.xml,ttt2-1.19,ttt2,325890,complete,YES,1.56,0.73,
TRS_Standard/Transformed_CSR_04/Ex1_GL02a_GM.xml,Wanda 2.1c,default,326231,complete,YES,0.45,0.45,
TRS_Standard/Transformed_CSR_04/PALINDROME_nosorts_GM.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/PALINDROME_nosorts_GM.xml,AProVE,standard,302124,complete,YES,3.54,1.65,
TRS_Standard/Transformed_CSR_04/PALINDROME_nosorts_GM.xml,muterm 6.0.3,default,326595,complete,YES,0.27,0.26,
TRS_Standard/Transformed_CSR_04/PALINDROME_nosorts_GM.xml,NaTT,Default,228408,complete,YES,0.01,0.04,
TRS_Standard/Transformed_CSR_04/PALINDROME_nosorts_GM.xml,ttt2-1.19,ttt2,325890,complete,YES,2.60,1.08,
TRS_Standard/Transformed_CSR_04/PALINDROME_nosorts_GM.xml,Wanda 2.1c,default,326231,complete,YES,0.18,0.18,
TRS_Standard/Transformed_CSR_04/ExIntrod_Zan97_FR.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/ExIntrod_Zan97_FR.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/ExIntrod_Zan97_FR.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/ExIntrod_Zan97_FR.xml,NaTT,Default,228408,complete,MAYBE,0.07,0.34,
TRS_Standard/Transformed_CSR_04/ExIntrod_Zan97_FR.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.67,99.39,
TRS_Standard/Transformed_CSR_04/ExIntrod_Zan97_FR.xml,Wanda 2.1c,default,326231,complete,MAYBE,1.79,1.80,
TRS_Standard/Transformed_CSR_04/MYNAT_nokinds-noand_FR.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/MYNAT_nokinds-noand_FR.xml,AProVE,standard,302124,complete,YES,9.80,3.37,
TRS_Standard/Transformed_CSR_04/MYNAT_nokinds-noand_FR.xml,muterm 6.0.3,default,326595,complete,YES,231.85,248.73,
TRS_Standard/Transformed_CSR_04/MYNAT_nokinds-noand_FR.xml,NaTT,Default,228408,complete,YES,0.15,0.55,
TRS_Standard/Transformed_CSR_04/MYNAT_nokinds-noand_FR.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,263.52,99.41,
TRS_Standard/Transformed_CSR_04/MYNAT_nokinds-noand_FR.xml,Wanda 2.1c,default,326231,complete,YES,24.98,25.04,
TRS_Standard/Transformed_CSR_04/Ex14_AEGL02_L.xml,NTI,default,325861,complete,NO,0.18,0.15,
TRS_Standard/Transformed_CSR_04/Ex14_AEGL02_L.xml,AProVE,standard,302124,complete,NO,5.92,2.42,
TRS_Standard/Transformed_CSR_04/Ex14_AEGL02_L.xml,muterm 6.0.3,default,326595,complete,NO,40.20,40.28,
TRS_Standard/Transformed_CSR_04/Ex14_AEGL02_L.xml,NaTT,Default,228408,complete,NO,0.02,0.05,
TRS_Standard/Transformed_CSR_04/Ex14_AEGL02_L.xml,ttt2-1.19,ttt2,325890,complete,NO,0.58,0.46,
TRS_Standard/Transformed_CSR_04/Ex14_AEGL02_L.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.08,0.10,
TRS_Standard/Transformed_CSR_04/ExIntrod_GM01_Z.xml,NTI,default,325861,complete,NO,0.27,0.18,
TRS_Standard/Transformed_CSR_04/ExIntrod_GM01_Z.xml,AProVE,standard,302124,complete,NO,19.56,10.48,
TRS_Standard/Transformed_CSR_04/ExIntrod_GM01_Z.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/ExIntrod_GM01_Z.xml,NaTT,Default,228408,complete,NO,0.07,0.36,
TRS_Standard/Transformed_CSR_04/ExIntrod_GM01_Z.xml,ttt2-1.19,ttt2,325890,complete,NO,13.29,5.17,
TRS_Standard/Transformed_CSR_04/ExIntrod_GM01_Z.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.82,0.82,
TRS_Standard/Transformed_CSR_04/Ex2_Luc02a_C.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex2_Luc02a_C.xml,AProVE,standard,302124,complete,YES,4.04,1.85,
TRS_Standard/Transformed_CSR_04/Ex2_Luc02a_C.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex2_Luc02a_C.xml,NaTT,Default,228408,complete,YES,0.14,0.50,
TRS_Standard/Transformed_CSR_04/Ex2_Luc02a_C.xml,ttt2-1.19,ttt2,325890,complete,YES,65.05,21.84,
TRS_Standard/Transformed_CSR_04/Ex2_Luc02a_C.xml,Wanda 2.1c,default,326231,complete,YES,2.56,2.56,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nokinds_noand_C.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nokinds_noand_C.xml,AProVE,standard,302124,complete,YES,6.04,2.36,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nokinds_noand_C.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nokinds_noand_C.xml,NaTT,Default,228408,complete,MAYBE,10.8,10.67,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nokinds_noand_C.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,335.89,109.46,
TRS_Standard/Transformed_CSR_04/LengthOfFiniteLists_nokinds_noand_C.xml,Wanda 2.1c,default,326231,complete,MAYBE,6.91,6.93,
TRS_Standard/Transformed_CSR_04/Ex4_7_77_Bor03_C.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex4_7_77_Bor03_C.xml,AProVE,standard,302124,complete,YES,3.48,1.74,
TRS_Standard/Transformed_CSR_04/Ex4_7_77_Bor03_C.xml,muterm 6.0.3,default,326595,complete,YES,0.14,0.15,
TRS_Standard/Transformed_CSR_04/Ex4_7_77_Bor03_C.xml,NaTT,Default,228408,complete,YES,0.03,0.12,
TRS_Standard/Transformed_CSR_04/Ex4_7_77_Bor03_C.xml,ttt2-1.19,ttt2,325890,complete,YES,4.30,1.43,
TRS_Standard/Transformed_CSR_04/Ex4_7_77_Bor03_C.xml,Wanda 2.1c,default,326231,complete,YES,0.46,0.46,
TRS_Standard/Transformed_CSR_04/Ex1_GL02a_Z.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex1_GL02a_Z.xml,AProVE,standard,302124,complete,NO,42.20,14.23,
TRS_Standard/Transformed_CSR_04/Ex1_GL02a_Z.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex1_GL02a_Z.xml,NaTT,Default,228408,complete,MAYBE,1.28,1.36,
TRS_Standard/Transformed_CSR_04/Ex1_GL02a_Z.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.86,99.39,
TRS_Standard/Transformed_CSR_04/Ex1_GL02a_Z.xml,Wanda 2.1c,default,326231,complete,MAYBE,1.50,1.50,
TRS_Standard/Transformed_CSR_04/Ex4_7_56_Bor03_GM.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex4_7_56_Bor03_GM.xml,AProVE,standard,302124,complete,YES,13.94,4.42,
TRS_Standard/Transformed_CSR_04/Ex4_7_56_Bor03_GM.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Transformed_CSR_04/Ex4_7_56_Bor03_GM.xml,NaTT,Default,228408,complete,YES,0.02,0.06,
