TRS_Standard/Beerendonk_07/21.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,51.63,15.40,
TRS_Standard/Beerendonk_07/9.xml,AProVE,certified,302125,complete,YES,4.77,2.06,CERTIFIED,0.1,
TRS_Standard/Beerendonk_07/9.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,4.68,1.50,CERTIFIED,0.1,
TRS_Standard/Beerendonk_07/4.xml,AProVE,certified,302125,complete,YES,4.36,2.01,CERTIFIED,0.1,
TRS_Standard/Beerendonk_07/4.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,10.89,7.33,
TRS_Standard/Beerendonk_07/24.xml,AProVE,certified,302125,complete,YES,27.45,11.84,CERTIFIED,7.1,
TRS_Standard/Beerendonk_07/24.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,386.38,299.35,
TRS_Standard/Beerendonk_07/15.xml,AProVE,certified,302125,complete,YES,10.20,4.24,CERTIFIED,0.2,
TRS_Standard/Beerendonk_07/15.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,60.35,20.71,
TRS_Standard/Beerendonk_07/22.xml,AProVE,certified,302125,complete,YES,5.35,2.25,CERTIFIED,0.1,
TRS_Standard/Beerendonk_07/22.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,4.78,1.54,CERTIFIED,0.1,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_5.xml,AProVE,certified,302125,complete,MAYBE,656.51,292.04,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_5.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,387.94,299.35,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swap_decr.xml,AProVE,certified,302125,complete,NO,34.67,12.13,CERTIFIED,0.3,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swap_decr.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,43.23,17.51,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex6_1.xml,AProVE,certified,302125,complete,NO,31.52,11.97,CERTIFIED,0.1,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex6_1.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,14.53,7.33,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_1.xml,AProVE,certified,302125,complete,NO,23.53,12.46,CERTIFIED,0.1,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_1.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,18.57,7.33,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList-List.xml,AProVE,certified,302125,complete,MAYBE,667.02,291.56,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList-List.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,15.80,7.35,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isDNat.xml,AProVE,certified,302125,complete,NO,36.30,12.18,CERTIFIED,0.1,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isDNat.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,35.20,13.82,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_4.xml,AProVE,certified,302125,complete,NO,66.65,23.01,CERTIFIED,0.4,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_4.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,339.0,299.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_5.xml,AProVE,certified,302125,complete,NO,69.94,23.98,CERTIFIED,0.4,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_5.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,344.29,299.34,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-add.xml,AProVE,certified,302125,complete,NO,35.71,13.19,CERTIFIED,0.3,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-add.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,59.47,22.65,
TRS_Standard/EEG_IJCAR_12/rybalchenko-nonloop-popl08.xml,AProVE,certified,302125,complete,NO,59.88,22.01,CERTIFIED,0.3,
TRS_Standard/EEG_IJCAR_12/rybalchenko-nonloop-popl08.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,389.85,299.36,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_2.xml,AProVE,certified,302125,complete,MAYBE,424.62,291.56,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_2.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,378.39,299.34,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-toOne.xml,AProVE,certified,302125,complete,NO,38.07,11.92,CERTIFIED,0.1,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-toOne.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,386.24,299.33,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_2.xml,AProVE,certified,302125,complete,MAYBE,645.69,291.50,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_2.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,355.93,299.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_1.xml,AProVE,certified,302125,complete,NO,37.99,12.00,CERTIFIED,0.2,
