pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,output-size
381904687,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/ex6.xml,5167011,AProVE,20177,complexity,302122,run script error,0.0,0.0,0.0,--,-
381904697,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/ex6.xml,5167011,tct 2018-07-13,20651,tct_rci,304379,complete,1.711048125,0.446745157242,3.610624E7,"WORST_CASE(Omega(n^1),O(n^1))",2674
381904707,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/bubblesort.xml,5167012,AProVE,20177,complexity,302122,complete,346.489343825,291.549784184,5.65950464E9,"WORST_CASE(Omega(n^1), O(n^2))",75311
381904717,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/bubblesort.xml,5167012,tct 2018-07-13,20651,tct_rci,304379,complete,21.874617698,6.94814705849,1.07565056E8,"WORST_CASE(Omega(n^1),O(n^2))",68128
381904727,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/gexgcd2.xml,5167013,AProVE,20177,complexity,302122,complete,330.241977069,292.002389193,5.307826176E9,"WORST_CASE(Omega(n^1), O(n^2))",35225
381904737,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/gexgcd2.xml,5167013,tct 2018-07-13,20651,tct_rci,304379,complete,769.629613264,210.474643946,1.944825856E9,"WORST_CASE(Omega(n^1),?)",3042
381904746,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/div2.xml,5167014,AProVE,20177,complexity,302122,complete,4.233822657,1.76246094704,3.10439936E8,"WORST_CASE(Omega(n^1), O(n^1))",5295
381904755,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/div2.xml,5167014,tct 2018-07-13,20651,tct_rci,304379,complete,0.747871926,0.213057041168,2.1016576E7,"WORST_CASE(Omega(n^1),O(n^1))",2776
381904763,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/ocall-safe.xml,5167015,AProVE,20177,complexity,302122,complete,3.555108234,1.5379948616,2.1374976E8,"WORST_CASE(Omega(n^1), O(n^1))",4426
381904771,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/ocall-safe.xml,5167015,tct 2018-07-13,20651,tct_rci,304379,complete,0.700420947,0.191517829895,2.4211456E7,"WORST_CASE(Omega(n^1),O(n^1))",2657
381904779,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/minsortSize.xml,5167016,AProVE,20177,complexity,302122,complete,1142.30276626,291.735049963,1.5408705536E10,"WORST_CASE(Omega(n^1), ?)",18310
381904787,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/minsortSize.xml,5167016,tct 2018-07-13,20651,tct_rci,304379,complete,1145.88583968,294.22718215,3.259056128E9,MAYBE,1735
381904795,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/assrewriteSize.xml,5167017,AProVE,20177,complexity,302122,complete,345.633074233,291.460158825,5.50735872E9,"WORST_CASE(Omega(n^1), ?)",6137
381904803,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/assrewriteSize.xml,5167017,tct 2018-07-13,20651,tct_rci,304379,complete,996.493445147,294.243676901,3.320643584E9,MAYBE,1412
381904811,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/permut.xml,5167018,AProVE,20177,complexity,302122,complete,18.417934513,7.65101099014,3.17528064E9,"WORST_CASE(Omega(n^1), O(n^1))",4677
381904819,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/permut.xml,5167018,tct 2018-07-13,20651,tct_rci,304379,complete,0.59448058,0.125442028046,2.777088E7,"WORST_CASE(?,O(n^1)),1647
381904826,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/graphcolour1_typed.xml,5167019,AProVE,20177,complexity,302122,timeout (wallclock)",1185.25834454,301.008847952,1.6401825792E10,"WORST_CASE(Omega(n^1), ?)",25185
381904833,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/graphcolour1_typed.xml,5167019,tct 2018-07-13,20651,tct_rci,304379,complete,121.379470041,30.485574007,5.4388736E8,"WORST_CASE(Omega(n^1),O(n^4))",1190796
381904840,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/ocall-unsafe.xml,5167020,AProVE,20177,complexity,302122,complete,3.508017713,1.6932990551,1.9505152E8,"WORST_CASE(Omega(n^1), O(n^1))",4468
381904847,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/ocall-unsafe.xml,5167020,tct 2018-07-13,20651,tct_rci,304379,complete,0.415476253,0.137891054153,2.3724032E7,"WORST_CASE(Omega(n^1),O(n^1))",2702
381904854,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/eq.xml,5167021,AProVE,20177,complexity,302122,complete,6.269550364,2.25064110756,1.060712448E9,"WORST_CASE(Omega(n^1), O(n^1))",4294
381904861,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/eq.xml,5167021,tct 2018-07-13,20651,tct_rci,304379,complete,0.780890067,0.179867982864,3.1064064E7,"WORST_CASE(Omega(n^1),O(n^1))",2568
381904868,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/quicksortPtime.xml,5167022,AProVE,20177,complexity,302122,complete,349.791092786,291.95472908,5.52087552E9,"WORST_CASE(Omega(n^1), O(n^2))",119129
381904875,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/quicksortPtime.xml,5167022,tct 2018-07-13,20651,tct_rci,304379,complete,30.660990447,7.31058096886,1.75407104E8,"WORST_CASE(Omega(n^1),O(n^2))",114605
381904882,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/graphcolour3_typed.xml,5167023,AProVE,20177,complexity,302122,complete,1050.78655685,292.197761059,1.6630964224E10,"WORST_CASE(Omega(n^1), O(n^5)),1984655
381904889,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/graphcolour3_typed.xml,5167023,tct 2018-07-13,20651,tct_rci,304379,timeout (wallclock)",1169.84672422,295.578931093,5.738872832E9,"WORST_CASE(Omega(n^1),?)",16962
381904896,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/strmatch.xml,5167024,AProVE,20177,complexity,302122,complete,574.158963579,291.544542074,8.265330688E9,"WORST_CASE(Omega(n^1), O(n^2))",213655
381904903,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/strmatch.xml,5167024,tct 2018-07-13,20651,tct_rci,304379,complete,18.793982627,4.62720394135,1.22494976E8,"WORST_CASE(Omega(n^1),O(n^2))",9712
381904910,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/dup2_typed.xml,5167025,AProVE,20177,complexity,302122,run script error,0.0,0.0,0.0,--,-
381904917,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/dup2_typed.xml,5167025,tct 2018-07-13,20651,tct_rci,304379,complete,3.560891884,0.786926031113,6.8284416E7,"WORST_CASE(Omega(n^1),O(n^1))",4699
381904924,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/fgh.xml,5167026,AProVE,20177,complexity,302122,complete,3.617327663,1.59940314293,2.33459712E8,"WORST_CASE(NON_POLY, ?)",4607
381904931,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/fgh.xml,5167026,tct 2018-07-13,20651,tct_rci,304379,complete,416.327241196,111.901273966,2.981330944E9,"WORST_CASE(Omega(n^1),?)",1919
381904938,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/boolprog.xml,5167027,AProVE,20177,complexity,302122,complete,25.583913255,7.20279383659,4.380737536E9,"WORST_CASE(Omega(n^1), O(n^1))",22403
381904945,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/boolprog.xml,5167027,tct 2018-07-13,20651,tct_rci,304379,complete,26.063856775,6.11079001427,1.77995776E8,"WORST_CASE(?,O(n^1))",4235
381904952,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/rematch.xml,5167028,AProVE,20177,complexity,302122,complete,1162.35552521,294.263476849,1.79396608E10,"WORST_CASE(Omega(n^2), ?)",1192487
381904958,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Frederiksen_Others/rematch.xml,5167028,tct 2018-07-13,20651,tct_rci,304379,complete,765.19197706,294.51196909,2.598653952E9,"WORST_CASE(Omega(n^1),?)",312709
381903997,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/flatten.xml,5166942,AProVE,20177,complexity,302122,complete,3.895055226,1.71086001396,2.56385024E8,"WORST_CASE(Omega(n^1), O(n^1))",7743
381904027,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/flatten.xml,5166942,tct 2018-07-13,20651,tct_rci,304379,complete,1.912758093,0.472978115082,4.3311104E7,"WORST_CASE(Omega(n^1),O(n^1))",5023
381904056,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/id.xml,5166943,AProVE,20177,complexity,302122,complete,3.542643328,1.57232999802,2.32534016E8,"WORST_CASE(Omega(n^1), O(n^1))",5154
381904085,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/id.xml,5166943,tct 2018-07-13,20651,tct_rci,304379,complete,1.276829251,0.324866056442,2.7111424E7,"WORST_CASE(Omega(n^1),O(n^1))",3425
381904114,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/fib_llist.xml,5166944,AProVE,20177,complexity,302122,complete,1138.28206843,294.242870808,1.548558336E10,"WORST_CASE(Omega(n^1), ?),8259
381904143,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/fib_llist.xml,5166944,tct 2018-07-13,20651,tct_rci,304379,timeout (wallclock)",1190.25454176,294.379569054,4.078772224E9,"WORST_CASE(Omega(n^1),?)",8430
381904172,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/sum.xml,5166945,AProVE,20177,complexity,302122,complete,3.320416503,1.50905013084,2.14949888E8,"WORST_CASE(Omega(n^1), O(n^1))",4902
381904201,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/sum.xml,5166945,tct 2018-07-13,20651,tct_rci,304379,complete,0.691973853,0.195473909378,3.162112E7,"WORST_CASE(Omega(n^1),O(n^1))",3220
381904229,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/mss.xml,5166946,AProVE,20177,complexity,302122,complete,943.526474853,291.49592495,7.619776512E9,"WORST_CASE(Omega(n^1), ?)",6952
381904256,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/mss.xml,5166946,tct 2018-07-13,20651,tct_rci,304379,complete,907.540905401,294.31712985,1.13248256E9,"WORST_CASE(Omega(n^1),?)",4024
381904282,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/rev-dl.xml,5166947,AProVE,20177,complexity,302122,complete,3.800279883,1.60753107071,2.39149056E8,"WORST_CASE(Omega(n^1), O(n^1))",5954
381904307,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/rev-dl.xml,5166947,tct 2018-07-13,20651,tct_rci,304379,complete,2.23058372,0.583160877228,3.7126144E7,"WORST_CASE(Omega(n^1),O(n^1))",4371
381904332,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/mergesort-dc.xml,5166948,AProVE,20177,complexity,302122,complete,1121.16250009,291.867282152,1.5273127936E10,"WORST_CASE(Omega(n^1), ?),9545
381904357,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/mergesort-dc.xml,5166948,tct 2018-07-13,20651,tct_rci,304379,timeout (cpu)",1317.96690392,294.98657608,9.099206656E9,"WORST_CASE(Omega(n^1),?)",8638
381904380,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/isort-fold.xml,5166949,AProVE,20177,complexity,302122,complete,333.525666876,291.491764069,5.63040256E9,"WORST_CASE(Omega(n^1), O(n^2))",43733
381904403,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/isort-fold.xml,5166949,tct 2018-07-13,20651,tct_rci,304379,complete,41.948295931,7.06361818314,1.6447488E8,"WORST_CASE(Omega(n^1),O(n^3))",62994
381904425,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/sum_sqs3.xml,5166950,AProVE,20177,complexity,302122,complete,803.378049834,291.503144026,1.3593116672E10,"WORST_CASE(Omega(n^2), ?)",16944
381904447,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/sum_sqs3.xml,5166950,tct 2018-07-13,20651,tct_rci,304379,complete,968.504800028,294.197123051,2.587435008E9,"WORST_CASE(Omega(n^1),?)",2534
381904466,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/foldsum.xml,5166951,AProVE,20177,complexity,302122,complete,6.197921976,2.81791710854,5.54786816E8,"WORST_CASE(Omega(n^1), O(n^1))",7604
381904485,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/foldsum.xml,5166951,tct 2018-07-13,20651,tct_rci,304379,complete,3.139111037,0.774190187454,6.8120576E7,"WORST_CASE(Omega(n^1),O(n^1))",5600
381904503,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/isort.xml,5166952,AProVE,20177,complexity,302122,complete,328.977384885,291.487981081,5.703491584E9,"WORST_CASE(Omega(n^1), O(n^2))",37420
381904521,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/isort.xml,5166952,tct 2018-07-13,20651,tct_rci,304379,complete,30.408819407,6.32841897011,1.9202048E8,"WORST_CASE(Omega(n^1),O(n^3))",59097
381904539,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/dfs-flatten.xml,5166953,AProVE,20177,complexity,302122,complete,3.840056875,1.70455503464,2.06209024E8,"WORST_CASE(Omega(n^1), O(n^1))",5624
381904556,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/dfs-flatten.xml,5166953,tct 2018-07-13,20651,tct_rci,304379,complete,2.033904887,0.499948978424,5.6889344E7,"WORST_CASE(Omega(n^1),O(n^1))",3671
381904573,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/mappplus.xml,5166954,AProVE,20177,complexity,302122,complete,321.714856331,291.440716982,6.407487488E9,"WORST_CASE(Omega(n^1), O(n^2))",19299
381904590,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/mappplus.xml,5166954,tct 2018-07-13,20651,tct_rci,304379,complete,9.627721087,5.87740588188,6.2005248E7,"WORST_CASE(Omega(n^1),O(n^2))",18847
381904607,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/rev-fletf.xml,5166955,AProVE,20177,complexity,302122,complete,3.978698097,1.65781998634,2.4348672E8,"WORST_CASE(Omega(n^1), O(n^1))",6474
381904624,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/rev-fletf.xml,5166955,tct 2018-07-13,20651,tct_rci,304379,complete,1.805112563,0.475871086121,3.1731712E7,"WORST_CASE(Omega(n^1),O(n^1))",4673
381904640,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/rev-foldl.xml,5166956,AProVE,20177,complexity,302122,complete,3.363243052,1.52369785309,2.13282816E8,"WORST_CASE(Omega(n^1), O(n^1))",4587
381904655,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/hoca/rev-foldl.xml,5166956,tct 2018-07-13,20651,tct_rci,304379,complete,0.624950397,0.170464038849,2.1827584E7,"WORST_CASE(Omega(n^1),O(n^1))",2804
381903998,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t003.xml,5167250,AProVE,20177,complexity,302122,complete,778.817421591,292.875900984,1.5217164288E10,"WORST_CASE(Omega(n^1), ?)",4372
381904028,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t003.xml,5167250,tct 2018-07-13,20651,tct_rci,304379,complete,555.242805752,139.259284019,2.426724352E9,"WORST_CASE(Omega(n^1),?)",2346
381904057,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t011.xml,5167251,AProVE,20177,complexity,302122,complete,10.386944899,3.44849085808,1.850187776E9,"WORST_CASE(Omega(n^1), O(n^1))",4184
381904086,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t011.xml,5167251,tct 2018-07-13,20651,tct_rci,304379,run script error,0.0,0.0,0.0,--,-
381904115,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n006.xml,5167252,AProVE,20177,complexity,302122,complete,3.195628487,1.49672412872,2.09743872E8,"WORST_CASE(NON_POLY, ?)",1831
381904144,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n006.xml,5167252,tct 2018-07-13,20651,tct_rci,304379,complete,348.014568607,88.9229578972,1.555533824E9,MAYBE,597
381904173,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n005.xml,5167253,AProVE,20177,complexity,302122,complete,3.358470859,1.51302194595,2.14429696E8,"WORST_CASE(NON_POLY, ?)",1827
381904202,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n005.xml,5167253,tct 2018-07-13,20651,tct_rci,304379,complete,44.124194866,13.9559648037,7.2654848E8,MAYBE,593
381904230,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t004.xml,5167254,AProVE,20177,complexity,302122,complete,8.280260736,2.97599411011,1.10624768E9,"WORST_CASE(NON_POLY, ?)",2960
381904257,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t004.xml,5167254,tct 2018-07-13,20651,tct_rci,304379,complete,981.689334111,294.053982019,5.77445888E9,MAYBE,665
381904283,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n007.xml,5167255,AProVE,20177,complexity,302122,complete,3.08863791,1.47001504898,2.04652544E8,"WORST_CASE(NON_POLY, ?)",1883
381904308,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n007.xml,5167255,tct 2018-07-13,20651,tct_rci,304379,complete,359.233819157,97.233923912,1.531916288E9,MAYBE,625
381904333,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t013.xml,5167256,AProVE,20177,complexity,302122,complete,1022.44666784,292.731483936,1.5960543232E10,"WORST_CASE(Omega(n^1), ?)",8478
381904358,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t013.xml,5167256,tct 2018-07-13,20651,tct_rci,304379,complete,653.23921846,167.767944098,2.50812416E9,"WORST_CASE(Omega(n^1),?)",1644
381904381,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t002.xml,5167257,AProVE,20177,complexity,302122,complete,320.653786776,291.931559086,5.552115712E9,"WORST_CASE(Omega(n^1), O(n^2))",38077
381904404,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t002.xml,5167257,tct 2018-07-13,20651,tct_rci,304379,complete,539.553673249,136.41395092,1.967808512E9,"WORST_CASE(Omega(n^1),?)",2016
381904426,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n002.xml,5167258,AProVE,20177,complexity,302122,complete,3.209306418,1.51364183426,2.09580032E8,"WORST_CASE(NON_POLY, ?)",1815
381904448,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n002.xml,5167258,tct 2018-07-13,20651,tct_rci,304379,run script error,0.0,0.0,0.0,--,-
381904467,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t001.xml,5167259,AProVE,20177,complexity,302122,complete,857.645253631,292.797935009,1.5307538432E10,"WORST_CASE(Omega(n^1), ?),4536
381904486,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t001.xml,5167259,tct 2018-07-13,20651,tct_rci,304379,timeout (wallclock)",1175.03129809,294.526890993,3.275472896E9,"WORST_CASE(Omega(n^1),?)",2579
381904504,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t014.xml,5167260,AProVE,20177,complexity,302122,complete,16.763759582,5.18650507927,4.203003904E9,"WORST_CASE(Omega(n^1), O(n^1))",16590
381904522,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t014.xml,5167260,tct 2018-07-13,20651,tct_rci,304379,complete,3.664533026,0.937644958496,6.242304E7,"WORST_CASE(Omega(n^1),O(n^2))",3881
381904540,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n003.xml,5167261,AProVE,20177,complexity,302122,complete,3.158011687,1.46841907501,2.05893632E8,"WORST_CASE(NON_POLY, ?)",1819
381904557,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n003.xml,5167261,tct 2018-07-13,20651,tct_rci,304379,complete,33.595674449,9.28658413887,6.51272192E8,MAYBE,596
381904574,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n004.xml,5167262,AProVE,20177,complexity,302122,complete,3.243226051,1.49126601219,2.0871168E8,"WORST_CASE(NON_POLY, ?)",1815
